ProductID,ProductName,Category,total_quantity_sold,total_revenue
628,Dictionary,Books,646,3.242796823E7
4080,Microwave,Home Appliances,718,3.385097451E7
3360,Dictionary,Books,616,3.077762977E7
301,Mouse,Electronics,702,3.601507904E7
4558,Mobile Phone,Electronics,518,2.505252942E7
114,T-Shirt,Clothing,629,3.355440261E7
4351,Gym Kit,Sports,602,3.158137351E7
4472,Jacket,Clothing,678,3.676745833E7
250,Washing Machine,Home Appliances,732,3.839077396E7
1592,Cricket Bat,Sports,615,3.125251485E7
937,Data Science Book,Books,688,3.677381147E7
1810,Jeans,Clothing,678,3.231630719E7
1214,Tablet,Electronics,835,4.284471524E7
4938,Programming Book,Books,677,3.246593336E7
2614,Monitor,Electronics,593,3.147585824E7
2286,Novel,Books,673,3.40896144E7
4961,Mixer,Home Appliances,753,4.027368333E7
1522,Gym Kit,Sports,620,3.050388545E7
4705,Washing Machine,Home Appliances,680,3.325265194E7
3617,Monitor,Electronics,568,2.456539589E7
2972,Washing Machine,Home Appliances,602,3.034822778E7
3701,Office Desk,Furniture,641,3.218947115E7
4486,Shirt,Clothing,635,3.255332194E7
2817,Jacket,Clothing,596,2.783627155E7
717,Office Desk,Furniture,658,3.214151979E7
3173,Keyboard,Electronics,638,3.218908768E7
1311,Football,Sports,533,2.641788809E7
3002,Mixer,Home Appliances,794,4.159353347E7
521,Speaker,Electronics,651,3.361835898E7
2481,Football,Sports,665,3.129423906E7
1259,Monitor,Electronics,619,3.244559086E7
4127,Laptop,Electronics,549,2.740708922E7
3865,Cricket Bat,Sports,616,3.056000107E7
3489,Football,Sports,554,3.040353524E7
1576,Data Science Book,Books,645,3.385670308E7
4825,Football,Sports,562,2.732909318E7
3054,Office Desk,Furniture,613,2.869619797E7
3978,Shirt,Clothing,637,2.745431421E7
3420,Cricket Bat,Sports,604,2.975759733E7
1930,Jacket,Clothing,601,2.92581073E7
621,Programming Book,Books,650,3.221314403E7
1804,Jacket,Clothing,656,3.323633793E7
1917,Gym Kit,Sports,616,3.115591102E7
1190,Gym Kit,Sports,713,3.597870636E7
2324,Football,Sports,608,2.810941734E7
4762,Table,Furniture,646,3.606867225E7
1749,Keyboard,Electronics,653,3.281189912E7
2936,Laptop,Electronics,603,3.060946924E7
3477,Gym Kit,Sports,756,3.96255218E7
891,Cupboard,Furniture,729,3.258050264E7
3972,Cupboard,Furniture,551,2.699623853E7
530,Dictionary,Books,670,2.961795365E7
2496,Jeans,Clothing,690,3.345917384E7
2261,Microwave,Home Appliances,660,3.088508524E7
459,Shirt,Clothing,652,3.2058563E7
1486,Dictionary,Books,848,4.516054361E7
867,Shirt,Clothing,716,3.540149773E7
2040,Dictionary,Books,778,3.781748796E7
3139,Office Desk,Furniture,652,3.126801976E7
54,Dictionary,Books,623,3.2881678E7
776,Speaker,Electronics,667,3.36748833E7
241,Tablet,Electronics,822,4.130639692E7
1381,Jacket,Clothing,748,3.072330743E7
2295,Dictionary,Books,689,3.88199316E7
748,Novel,Books,663,3.396273116E7
1840,Laptop,Electronics,639,3.525831259E7
4021,Jeans,Clothing,710,3.829899744E7
4225,Jeans,Clothing,714,3.6759693E7
531,Jacket,Clothing,699,3.558737352E7
3439,Jeans,Clothing,581,2.9337715E7
1761,Programming Book,Books,693,3.172501428E7
414,Microwave,Home Appliances,741,3.844033403E7
342,Sofa,Furniture,607,3.09878753E7
898,Keyboard,Electronics,760,3.737763765E7
4067,Programming Book,Books,766,3.872380732E7
2842,Office Chair,Furniture,680,3.563218484E7
3607,T-Shirt,Clothing,679,3.588376907E7
4701,T-Shirt,Clothing,740,3.677164169E7
3576,Office Chair,Furniture,707,3.655570198E7
2138,Microwave,Home Appliances,597,3.086718268E7
4617,Tennis Racket,Sports,596,3.018351916E7
3179,Speaker,Electronics,727,3.426174508E7
4946,Dictionary,Books,642,2.959998093E7
4150,Gym Kit,Sports,705,3.384251126E7
4416,Dictionary,Books,655,3.20722159E7
2808,Laptop,Electronics,646,3.208619567E7
158,Table,Furniture,728,3.564021027E7
1105,Washing Machine,Home Appliances,724,3.884979978E7
541,Table,Furniture,752,3.796208045E7
1902,Mouse,Electronics,576,2.847263879E7
2450,Novel,Books,539,2.880537001E7
1212,Speaker,Electronics,732,3.664629496E7
4531,Novel,Books,710,3.811948518E7
400,Mobile Phone,Electronics,671,3.178601585E7
1436,Microwave,Home Appliances,629,3.295700347E7
1086,Washing Machine,Home Appliances,661,3.279897537E7
2353,Jeans,Clothing,685,3.273322434E7
3670,Programming Book,Books,562,3.03627636E7
2637,Washing Machine,Home Appliances,838,3.988264313E7
3297,Cupboard,Furniture,661,3.398154823E7
3894,Jacket,Clothing,694,3.519689622E7
1350,Cupboard,Furniture,706,4.002262086E7
727,Programming Book,Books,694,3.235842484E7
3299,Microwave,Home Appliances,705,3.884404803E7
2146,Novel,Books,587,3.295073999E7
4134,Table,Furniture,650,3.092493316E7
90,Shirt,Clothing,788,4.272324261E7
1300,Tablet,Electronics,732,3.596290639E7
814,Dictionary,Books,635,3.530783526E7
3642,Keyboard,Electronics,760,3.604854049E7
4496,Novel,Books,705,3.49927199E7
515,Gym Kit,Sports,608,3.138361613E7
979,Shirt,Clothing,683,3.543166011E7
668,Refrigerator,Home Appliances,571,2.467275121E7
1496,Cricket Bat,Sports,649,3.035641264E7
4421,Microwave,Home Appliances,615,3.121932903E7
164,Laptop,Electronics,615,3.3002143E7
1970,Monitor,Electronics,720,3.786161598E7
4039,Mixer,Home Appliances,675,3.589038652E7
1885,Mouse,Electronics,581,3.074646873E7
4909,Mixer,Home Appliances,719,3.56123848E7
3612,Keyboard,Electronics,618,3.052922517E7
1744,Sofa,Furniture,686,3.36391782E7
4815,Laptop,Electronics,654,3.492506295E7
1288,Tennis Racket,Sports,700,3.555519439E7
630,Football,Sports,669,3.269715746E7
4424,Speaker,Electronics,702,3.091806897E7
1513,Office Desk,Furniture,596,2.993820277E7
417,Mouse,Electronics,821,4.176272947E7
1434,Data Science Book,Books,727,3.782196224E7
4033,Data Science Book,Books,734,3.664982123E7
4268,Tennis Racket,Sports,689,3.556991208E7
3159,Data Science Book,Books,710,3.62866163E7
286,Washing Machine,Home Appliances,807,4.341633364E7
3882,Programming Book,Books,791,3.860914834E7
3131,Microwave,Home Appliances,753,3.568773997E7
3302,Football,Sports,640,3.329463116E7
593,Laptop,Electronics,679,3.306497616E7
1287,Speaker,Electronics,657,3.356955782E7
1161,Jacket,Clothing,715,3.467097925E7
3518,T-Shirt,Clothing,680,3.378325097E7
4965,Laptop,Electronics,608,3.307045703E7
3611,Shirt,Clothing,608,3.142112182E7
3141,Jeans,Clothing,600,3.307240607E7
3438,Office Desk,Furniture,680,3.4194179E7
427,Laptop,Electronics,672,3.757164496E7
2475,T-Shirt,Clothing,661,3.139156606E7
1689,T-Shirt,Clothing,718,3.404637285E7
681,Microwave,Home Appliances,631,3.029726181E7
1042,Programming Book,Books,650,2.665769787E7
3687,Programming Book,Books,749,3.677719221E7
2798,Football,Sports,570,3.153772137E7
2476,Gym Kit,Sports,736,3.71791253E7
3450,Microwave,Home Appliances,780,3.851267892E7
1547,Gym Kit,Sports,662,3.247855783E7
1875,Football,Sports,730,3.852100445E7
243,Cricket Bat,Sports,739,3.861552969E7
2621,Mixer,Home Appliances,535,2.921289403E7
2157,Table,Furniture,715,3.797126548E7
1227,Keyboard,Electronics,573,2.982009132E7
2705,Cupboard,Furniture,543,2.824057589E7
1627,Mouse,Electronics,495,2.519488102E7
1298,Mobile Phone,Electronics,710,3.774378191E7
3766,Tennis Racket,Sports,617,3.060923681E7
58,Washing Machine,Home Appliances,656,3.110472045E7
1274,Football,Sports,677,3.494144915E7
1433,Jeans,Clothing,600,3.016738597E7
4492,Cricket Bat,Sports,653,3.384571189E7
4173,Football,Sports,659,3.683298401E7
4928,Data Science Book,Books,582,2.82247742E7
1245,Monitor,Electronics,633,3.364132579E7
4571,Novel,Books,663,3.085820359E7
322,Refrigerator,Home Appliances,800,4.041048396E7
340,Sofa,Furniture,717,3.671692609E7
67,Novel,Books,561,2.940545381E7
638,Shirt,Clothing,632,3.570511465E7
2818,Mixer,Home Appliances,443,2.226487481E7
3908,Jeans,Clothing,751,3.433577195E7
4788,Mixer,Home Appliances,837,4.090521114E7
4426,Gym Kit,Sports,681,3.20032759E7
856,Laptop,Electronics,741,3.631045195E7
1096,Tablet,Electronics,532,2.581540378E7
1106,Data Science Book,Books,842,4.373835738E7
1681,Jeans,Clothing,627,2.848470554E7
4147,Washing Machine,Home Appliances,628,3.268834509E7
4885,T-Shirt,Clothing,733,3.429457835E7
2606,Table,Furniture,611,3.259441845E7
4320,Jeans,Clothing,592,3.008822317E7
874,Table,Furniture,714,3.347099224E7
4833,Monitor,Electronics,561,2.627733833E7
2832,Washing Machine,Home Appliances,619,3.111500493E7
3946,Washing Machine,Home Appliances,743,3.538247395E7
4356,Gym Kit,Sports,718,3.500706227E7
62,T-Shirt,Clothing,750,3.814573499E7
1663,Office Chair,Furniture,681,3.579843805E7
430,Cricket Bat,Sports,538,2.580424766E7
1651,Jeans,Clothing,631,3.023457525E7
4330,Dictionary,Books,706,3.291629394E7
1242,Microwave,Home Appliances,709,3.881410232E7
3792,Refrigerator,Home Appliances,727,4.047670892E7
4598,Tennis Racket,Sports,637,3.319152257E7
4523,Shirt,Clothing,506,2.710448332E7
1604,Washing Machine,Home Appliances,622,2.933997597E7
1279,Shirt,Clothing,695,3.554176184E7
4913,Jeans,Clothing,685,3.636077562E7
1144,Office Chair,Furniture,584,3.04435762E7
3929,Mouse,Electronics,620,3.094224819E7
1127,T-Shirt,Clothing,609,3.099612019E7
217,Gym Kit,Sports,590,2.643473462E7
353,Speaker,Electronics,572,2.905662401E7
2118,Novel,Books,830,4.096970024E7
4303,Data Science Book,Books,631,3.278739212E7
3055,Washing Machine,Home Appliances,607,2.890341172E7
4777,Jeans,Clothing,631,3.141054486E7
1060,T-Shirt,Clothing,610,3.050983003E7
4372,Jacket,Clothing,516,2.677284252E7
3809,Speaker,Electronics,668,3.43639968E7
1192,Refrigerator,Home Appliances,746,3.71800394E7
2892,Novel,Books,612,3.097599695E7
4702,Laptop,Electronics,711,3.272741595E7
2224,Keyboard,Electronics,540,2.526995107E7
181,Tennis Racket,Sports,687,3.793948595E7
2227,Jacket,Clothing,758,3.726863002E7
4871,Mixer,Home Appliances,567,2.851104815E7
1941,Laptop,Electronics,677,3.225252306E7
2969,Laptop,Electronics,544,2.441311464E7
1886,Novel,Books,760,3.630815527E7
2379,Office Chair,Furniture,620,3.034087305E7
2963,Shirt,Clothing,654,3.417306652E7
537,Mouse,Electronics,747,3.943124985E7
1406,Mobile Phone,Electronics,598,2.891199411E7
162,Sofa,Furniture,719,3.75698684E7
649,Novel,Books,684,3.134087328E7
4936,Monitor,Electronics,698,3.766820508E7
262,Jacket,Clothing,633,3.185368806E7
2853,Football,Sports,843,4.067909544E7
441,T-Shirt,Clothing,598,3.252524308E7
2134,Mouse,Electronics,704,3.168661082E7
2901,Mixer,Home Appliances,727,3.594181323E7
129,Washing Machine,Home Appliances,515,2.830954582E7
4487,Washing Machine,Home Appliances,685,3.265278201E7
3671,Office Desk,Furniture,598,3.061105061E7
4596,Jacket,Clothing,697,3.800614316E7
1180,Washing Machine,Home Appliances,581,3.148994081E7
126,Microwave,Home Appliances,583,2.908046066E7
2923,Gym Kit,Sports,478,2.004210031E7
4243,Data Science Book,Books,725,3.783227316E7
4821,Microwave,Home Appliances,656,3.403950463E7
3453,Shirt,Clothing,578,3.367640212E7
149,Cricket Bat,Sports,544,2.737551114E7
3600,Washing Machine,Home Appliances,686,3.524365733E7
3801,Gym Kit,Sports,780,4.240918335E7
4542,Monitor,Electronics,588,2.817952347E7
710,Mixer,Home Appliances,671,3.317858351E7
324,Sofa,Furniture,689,3.535655284E7
1270,Football,Sports,582,2.875709117E7
1700,Tennis Racket,Sports,702,3.569832944E7
2651,Tennis Racket,Sports,703,3.399375019E7
3513,Gym Kit,Sports,604,3.350660798E7
94,Tennis Racket,Sports,712,3.465775746E7
3183,Shirt,Clothing,740,4.060479921E7
2141,Laptop,Electronics,676,3.665060952E7
2550,Mobile Phone,Electronics,675,3.061099615E7
1414,Gym Kit,Sports,695,3.236835447E7
4032,Tennis Racket,Sports,611,2.843232977E7
1768,Sofa,Furniture,632,2.948531178E7
4889,Programming Book,Books,715,3.415793987E7
888,Tennis Racket,Sports,693,3.242753955E7
616,Speaker,Electronics,616,3.363657394E7
197,Jeans,Clothing,727,3.792888324E7
3158,Gym Kit,Sports,701,3.39327372E7
801,T-Shirt,Clothing,723,3.336588909E7
3880,Data Science Book,Books,677,3.282636716E7
538,Mobile Phone,Electronics,726,3.624195059E7
3938,Washing Machine,Home Appliances,708,3.420834209E7
2420,T-Shirt,Clothing,546,2.468352631E7
3331,Speaker,Electronics,733,3.54891786E7
1194,Mouse,Electronics,693,3.320975175E7
2507,Tennis Racket,Sports,650,3.371659626E7
1185,Speaker,Electronics,595,2.788876814E7
1471,Cricket Bat,Sports,666,3.135806964E7
463,Keyboard,Electronics,579,2.938231534E7
361,Gym Kit,Sports,671,3.43680429E7
1358,Programming Book,Books,622,3.420868929E7
1291,Mobile Phone,Electronics,739,3.892434401E7
3280,Laptop,Electronics,579,2.941490874E7
4688,Programming Book,Books,699,3.814265275E7
1357,Cricket Bat,Sports,771,4.078898923E7
2729,Mixer,Home Appliances,671,3.606023688E7
307,Cricket Bat,Sports,655,3.056119257E7
18,Washing Machine,Home Appliances,643,2.897890071E7
3685,Table,Furniture,507,2.554417061E7
420,Football,Sports,582,2.870389062E7
4276,Data Science Book,Books,672,3.284186127E7
2517,Football,Sports,645,3.329636586E7
4004,Programming Book,Books,627,2.879505019E7
3249,Microwave,Home Appliances,632,3.264611428E7
1263,Dictionary,Books,687,3.916594797E7
4680,Office Chair,Furniture,621,2.845785389E7
4679,Gym Kit,Sports,754,3.86325164E7
455,Jacket,Clothing,631,3.256275045E7
2845,Data Science Book,Books,655,3.176103351E7
1801,Tennis Racket,Sports,650,3.49279205E7
1454,Jeans,Clothing,672,3.523103829E7
797,Mixer,Home Appliances,618,3.336950367E7
743,Washing Machine,Home Appliances,660,3.118959084E7
1782,Laptop,Electronics,744,3.704777816E7
4415,Gym Kit,Sports,683,3.661358907E7
1219,Programming Book,Books,606,3.222238609E7
1117,Jacket,Clothing,702,3.766911436E7
1994,Gym Kit,Sports,637,2.974042445E7
3888,Gym Kit,Sports,686,3.4452162E7
2271,Shirt,Clothing,577,2.805357632E7
56,Office Desk,Furniture,740,3.920692505E7
3272,Tennis Racket,Sports,656,3.285843679E7
4751,Microwave,Home Appliances,886,4.397250208E7
1056,Refrigerator,Home Appliances,592,2.900485069E7
1847,Data Science Book,Books,684,3.469744484E7
4611,Jeans,Clothing,569,3.05350361E7
3677,Tennis Racket,Sports,564,2.774836048E7
4002,Jacket,Clothing,592,3.004352869E7
3417,Office Desk,Furniture,508,2.492643743E7
1644,Jeans,Clothing,744,3.768679756E7
3623,Shirt,Clothing,676,3.354904346E7
3048,Tablet,Electronics,811,3.93028116E7
1461,Refrigerator,Home Appliances,676,3.371824935E7
1636,Refrigerator,Home Appliances,690,3.793930928E7
1571,Jacket,Clothing,671,3.347420019E7
555,Jacket,Clothing,676,3.143361489E7
1925,Shirt,Clothing,619,3.017036368E7
2581,Mixer,Home Appliances,659,3.546830399E7
1334,Novel,Books,703,3.68012263E7
2803,Keyboard,Electronics,646,3.317768532E7
4394,Office Chair,Furniture,647,3.472705281E7
370,T-Shirt,Clothing,564,2.663105826E7
4980,Football,Sports,614,3.25618847E7
689,Jacket,Clothing,716,3.596758737E7
3481,Shirt,Clothing,675,3.658027205E7
4191,Monitor,Electronics,599,2.798319143E7
4918,Shirt,Clothing,688,3.474576586E7
1262,Table,Furniture,613,3.115745864E7
2006,Keyboard,Electronics,619,3.228693972E7
821,Shirt,Clothing,533,2.698337393E7
3086,Washing Machine,Home Appliances,608,2.789386977E7
4793,Refrigerator,Home Appliances,701,3.733179952E7
1742,Tennis Racket,Sports,628,3.356335004E7
608,Data Science Book,Books,697,3.651913714E7
394,Football,Sports,735,3.518065163E7
3019,Microwave,Home Appliances,778,4.076987563E7
2537,Monitor,Electronics,668,3.302922182E7
2017,Office Desk,Furniture,582,2.928652428E7
1313,Sofa,Furniture,762,3.810009917E7
2970,Refrigerator,Home Appliances,838,4.331121139E7
4266,Table,Furniture,620,3.285978276E7
1179,Data Science Book,Books,650,3.220204868E7
1265,Gym Kit,Sports,667,3.170922606E7
111,Shirt,Clothing,761,3.678006702E7
740,Cupboard,Furniture,736,3.813602049E7
398,Table,Furniture,563,2.825731883E7
4464,Jacket,Clothing,625,2.891050476E7
1688,Shirt,Clothing,590,3.150010672E7
4647,Refrigerator,Home Appliances,691,3.426633901E7
4390,Tennis Racket,Sports,644,2.904807629E7
2041,Office Chair,Furniture,595,2.905734439E7
403,Programming Book,Books,708,3.597461587E7
2341,Office Desk,Furniture,635,3.320754664E7
3755,Laptop,Electronics,552,3.026612221E7
2991,Data Science Book,Books,683,3.335160908E7
1693,Jeans,Clothing,726,3.651186178E7
37,Jeans,Clothing,582,2.701238749E7
3531,T-Shirt,Clothing,596,2.882260385E7
2412,Dictionary,Books,711,3.493291319E7
4249,Sofa,Furniture,603,3.217978585E7
2903,Football,Sports,586,2.869319868E7
4237,Shirt,Clothing,700,3.198675581E7
4984,Speaker,Electronics,621,3.362865454E7
1953,Monitor,Electronics,651,3.183426821E7
141,Data Science Book,Books,685,3.570545983E7
2630,Table,Furniture,572,2.809846761E7
4646,Mobile Phone,Electronics,615,2.897804088E7
4760,T-Shirt,Clothing,775,3.944559706E7
989,Sofa,Furniture,799,3.871617636E7
4311,Novel,Books,648,3.18641196E7
4835,Jeans,Clothing,610,2.848424088E7
1927,Dictionary,Books,693,3.560118421E7
4367,Gym Kit,Sports,654,3.235882994E7
3886,Dictionary,Books,736,3.950022081E7
191,Sofa,Furniture,669,3.804128334E7
971,Refrigerator,Home Appliances,765,3.382447241E7
2920,Gym Kit,Sports,568,2.933627165E7
1228,Dictionary,Books,572,3.064809653E7
559,Office Chair,Furniture,582,2.724479266E7
1222,Refrigerator,Home Appliances,783,4.190738075E7
578,Football,Sports,684,3.560210995E7
4586,Sofa,Furniture,620,3.180275397E7
773,Laptop,Electronics,670,3.473347586E7
609,Data Science Book,Books,678,3.226473108E7
4185,Football,Sports,547,2.382884165E7
3950,Office Desk,Furniture,591,3.113244367E7
374,Jeans,Clothing,706,3.518625095E7
2106,Washing Machine,Home Appliances,649,3.482584032E7
2526,Washing Machine,Home Appliances,916,4.610724525E7
673,Washing Machine,Home Appliances,719,4.107675861E7
1152,Data Science Book,Books,721,3.654981862E7
2743,Speaker,Electronics,593,3.100135242E7
3013,Mobile Phone,Electronics,645,3.284365228E7
2447,Shirt,Clothing,790,3.709272263E7
1361,Tennis Racket,Sports,555,2.468563394E7
3745,Washing Machine,Home Appliances,695,3.404255724E7
557,Refrigerator,Home Appliances,687,3.51558865E7
932,Sofa,Furniture,729,3.778609344E7
41,Microwave,Home Appliances,742,3.217552316E7
1213,Cricket Bat,Sports,696,3.391961504E7
1183,Gym Kit,Sports,731,3.591575573E7
4664,Cricket Bat,Sports,642,3.307885489E7
2636,Mixer,Home Appliances,753,3.992495323E7
1398,Table,Furniture,563,2.847638121E7
4988,Office Desk,Furniture,845,4.249757553E7
1727,Shirt,Clothing,693,3.248780384E7
983,Monitor,Electronics,559,2.740296727E7
3381,Football,Sports,673,3.482998633E7
4672,Mouse,Electronics,626,3.213467017E7
3335,Gym Kit,Sports,646,3.069188788E7
109,Microwave,Home Appliances,683,3.303701063E7
3016,Monitor,Electronics,749,3.731365431E7
102,Refrigerator,Home Appliances,661,3.291603214E7
2806,Tablet,Electronics,591,3.240201499E7
4036,Jacket,Clothing,615,2.733798877E7
2284,Refrigerator,Home Appliances,768,4.014291399E7
1191,Sofa,Furniture,647,2.993555971E7
3562,Jeans,Clothing,608,2.810850408E7
2665,Table,Furniture,716,4.180475392E7
1200,Cricket Bat,Sports,564,2.887037832E7
1348,Gym Kit,Sports,594,2.956270886E7
344,Cupboard,Furniture,690,3.883675967E7
2524,Jeans,Clothing,637,2.931742894E7
3974,Jeans,Clothing,720,3.279207413E7
128,Mouse,Electronics,640,3.246107092E7
612,Jeans,Clothing,616,2.922028566E7
2063,Washing Machine,Home Appliances,572,2.861766609E7
2366,Novel,Books,664,3.50393319E7
2465,Data Science Book,Books,649,3.234781348E7
1866,Cupboard,Furniture,684,3.138287751E7
3817,Novel,Books,704,3.600418828E7
2315,Jeans,Clothing,667,3.099033359E7
853,Cricket Bat,Sports,717,3.807677781E7
4908,Programming Book,Books,617,3.303967673E7
1640,Washing Machine,Home Appliances,699,3.581132403E7
334,Laptop,Electronics,632,3.483883596E7
1613,Tablet,Electronics,561,2.705646261E7
857,Office Desk,Furniture,670,3.286990283E7
446,Novel,Books,657,2.910325307E7
2292,Tennis Racket,Sports,612,2.889744032E7
3647,Keyboard,Electronics,658,3.312198748E7
1142,Mouse,Electronics,751,3.671978737E7
3569,Tablet,Electronics,698,3.763151434E7
3474,Refrigerator,Home Appliances,863,4.154855709E7
2378,Data Science Book,Books,613,3.067540665E7
3797,Mixer,Home Appliances,805,3.5348483E7
526,Dictionary,Books,702,3.470792454E7
4226,Gym Kit,Sports,590,3.043833806E7
1421,Data Science Book,Books,585,2.895810562E7
3790,Cupboard,Furniture,626,2.958348424E7
4993,Microwave,Home Appliances,673,3.343999675E7
2313,Tennis Racket,Sports,699,4.16909603E7
3820,Mixer,Home Appliances,698,3.461535355E7
2540,Speaker,Electronics,618,3.078134397E7
